day,bm_unit,lead_party,mwh,cost_gbp
2026-03-25,T_MOWWO-2,Moray Offshore Wind West Ltd,4248.3,111183.0
2026-03-25,T_MOWWO-3,Moray Offshore Wind West Ltd,3154.7,82282.0
2026-03-25,T_MOWWO-4,Moray Offshore Wind West Ltd,4857.5,178028.0
2026-03-25,T_NOKYW-1,North Kyle Wind farm Ltd,11.2,307.0
2026-03-25,T_SGRWO-1,Seagreen Wind Energy Limited,5021.7,4419.0
2026-03-25,T_SGRWO-2,Seagreen Wind Energy Limited,602.2,530.0
2026-03-25,T_SGRWO-3,Seagreen Wind Energy Limited,2902.8,2555.0
2026-03-25,T_SGRWO-4,Seagreen Wind Energy Limited,2118.4,1864.0
2026-03-25,T_SGRWO-5,Seagreen Wind Energy Limited,768.3,676.0
2026-03-25,T_SGRWO-6,Seagreen Wind Energy Limited,6271.0,5519.0
2026-03-25,T_STLGW-1,Stronelairg Windfarm Limited,465.6,41907.0
2026-03-25,T_STLGW-2,Stronelairg Windfarm Limited,560.3,50429.0
2026-03-25,T_STLGW-3,Stronelairg Windfarm Limited,410.5,36946.0
2026-03-25,T_STRNW-1,Strathy Wind Farm Limited,1030.0,87202.0
2026-03-25,T_VKNGW-1,Viking Energy Wind Farm LLP,2108.1,22430.0
2026-03-25,T_VKNGW-2,Viking Energy Wind Farm LLP,1860.4,19794.0
2026-03-25,T_VKNGW-3,Viking Energy Wind Farm LLP,2029.4,21593.0
2026-03-25,T_VKNGW-4,Viking Energy Wind Farm LLP,2105.3,22400.0
2026-03-26,T_DOREW-1,Dorenell Windfarm Limited,259.2,3398.0
2026-03-26,T_DOREW-2,Dorenell Windfarm Limited,204.2,2650.0
2026-03-26,T_GORDW-2,SSE Generation Ltd,137.7,993.0
2026-03-26,T_GRGBW-1,Greater Gabbard Offshore Winds,19.6,3253.0
2026-03-26,T_GRGBW-3,Greater Gabbard Offshore Winds,0.3,41.0
2026-03-26,T_HALSW-1,SP Renewables (UK) Limited,236.4,1958.0
2026-03-26,T_MOWEO-1,Moray Offshore Wind East Ltd,1307.7,9089.0
2026-03-26,T_MOWEO-2,Moray Offshore Wind East Ltd,1258.8,3471.0
2026-03-26,T_MOWWO-1,Moray Offshore Wind West Ltd,1271.0,26959.0
2026-03-26,T_MOWWO-2,Moray Offshore Wind West Ltd,1087.8,23157.0
2026-03-26,T_MOWWO-3,Moray Offshore Wind West Ltd,543.3,12980.0
2026-03-26,T_MOWWO-4,Moray Offshore Wind West Ltd,147.5,5406.0
2026-03-26,T_SGRWO-1,Seagreen Wind Energy Limited,1376.8,1212.0
2026-03-26,T_SGRWO-2,Seagreen Wind Energy Limited,225.0,198.0
2026-03-26,T_SGRWO-3,Seagreen Wind Energy Limited,535.0,471.0
2026-03-26,T_SGRWO-6,Seagreen Wind Energy Limited,1857.5,1635.0
2026-03-26,T_VKNGW-1,Viking Energy Wind Farm LLP,1257.5,13379.0
2026-03-26,T_VKNGW-2,Viking Energy Wind Farm LLP,902.8,9606.0
2026-03-26,T_VKNGW-3,Viking Energy Wind Farm LLP,1141.1,12142.0
2026-03-26,T_VKNGW-4,Viking Energy Wind Farm LLP,792.2,8429.0
2026-03-27,2__PSTAT001,Statkraft Markets Gmbh,164.8,13956.0
2026-03-27,C__PSTAT011,Statkraft Markets Gmbh,488.9,33247.0
2026-03-27,E_BABAW-1,Statkraft Markets Gmbh,295.1,24202.0
2026-03-27,E_BLARW-1,Erova Energy Limited,14.4,400.0
2026-03-27,E_BTUIW-3,SP Renewables (UK) Limited,297.6,2232.0
2026-03-27,E_GRGRW-1,Evolve Energy Supply Limited,136.8,9573.0
2026-03-27,T_BDCHW-1,RWE Generation UK plc,137.2,9676.0
2026-03-27,T_BHLAW-1,SSE Generation Ltd,508.0,42274.0
2026-03-27,T_CGTHW-1,Corriegarth Wind Energy LTD,161.0,12994.0
2026-03-27,T_CREAW-1,Creag Riabhach Wind Farm Ltd,943.4,47169.0
2026-03-27,T_CUMHW-1,Uniper UK Limited,212.2,4905.0
2026-03-27,T_DOREW-1,Dorenell Windfarm Limited,1458.9,23952.0
2026-03-27,T_DOREW-2,Dorenell Windfarm Limited,1211.9,19389.0
2026-03-27,T_EDINW-1,Vattenfall Wind Power Ltd,32.5,3580.0
2026-03-27,T_GLNKW-1,EDF Energy Customers Limited,426.8,17243.0
2026-03-27,T_GORDW-1,SSE Generation Ltd,450.9,38379.0
2026-03-27,T_GORDW-2,SSE Generation Ltd,383.8,2768.0
2026-03-27,T_HALSW-1,SP Renewables (UK) Limited,408.3,3381.0
2026-03-27,T_KPMRW-1,OnPath Energy Limited,29.3,429.0
2026-03-27,T_KYPEW-1,Kype Extension Wind Farm Ltd,24.9,722.0
2026-03-27,T_LIMKW-1,Limekiln Extension Ltd,1319.7,52789.0
2026-03-27,T_MIDMW-1,OnPath Energy Limited,8.5,125.0
2026-03-27,T_MOWEO-1,Moray Offshore Wind East Ltd,5501.9,38669.0
2026-03-27,T_MOWEO-2,Moray Offshore Wind East Ltd,4613.8,32928.0
2026-03-27,T_MOWWO-1,Moray Offshore Wind West Ltd,2868.0,51740.0
2026-03-27,T_MOWWO-2,Moray Offshore Wind West Ltd,3092.5,55795.0
2026-03-27,T_MOWWO-3,Moray Offshore Wind West Ltd,1718.3,31012.0
2026-03-27,T_MOWWO-4,Moray Offshore Wind West Ltd,2830.7,103747.0
2026-03-27,T_NOKYW-1,North Kyle Wind farm Ltd,322.8,8877.0
2026-03-27,T_NOKYW-2,North Kyle Wind farm Ltd,417.9,11493.0
2026-03-27,T_SGRWO-1,Seagreen Wind Energy Limited,3280.4,2887.0
2026-03-27,T_SGRWO-2,Seagreen Wind Energy Limited,946.0,832.0
2026-03-27,T_SGRWO-3,Seagreen Wind Energy Limited,2247.6,1978.0
2026-03-27,T_SGRWO-4,Seagreen Wind Energy Limited,1329.0,1170.0
2026-03-27,T_SGRWO-5,Seagreen Wind Energy Limited,882.7,777.0
2026-03-27,T_SGRWO-6,Seagreen Wind Energy Limited,4237.1,3729.0
2026-03-27,T_STRNW-1,Strathy Wind Farm Limited,260.8,22079.0
2026-03-27,T_TWSHW-1,Twentyshilling Limited,17.8,512.0
2026-03-27,T_VKNGW-1,Viking Energy Wind Farm LLP,2060.7,21927.0
2026-03-27,T_VKNGW-2,Viking Energy Wind Farm LLP,1947.6,20723.0
2026-03-27,T_VKNGW-3,Viking Energy Wind Farm LLP,1916.8,20395.0
2026-03-27,T_VKNGW-4,Viking Energy Wind Farm LLP,1976.6,21032.0
2026-03-28,2__PEDGE003,Edgware Energy Limited,264.9,26454.0
2026-03-28,2__PEDGE004,Edgware Energy Limited,182.8,18060.0
2026-03-28,2__PENEC001,Eneco Energy Trade,632.5,55663.0
2026-03-28,2__PSTAT001,Statkraft Markets Gmbh,776.6,65777.0
2026-03-28,C__PSTAT011,Statkraft Markets Gmbh,801.2,54482.0
2026-03-28,E_BABAW-1,Statkraft Markets Gmbh,841.4,68999.0
2026-03-28,E_BETHW-1,SP Renewables (UK) Limited,331.5,28657.0
2026-03-28,E_BTUIW-3,SP Renewables (UK) Limited,313.7,2353.0
2026-03-28,E_CLDRW-1,Vattenfall Energy Trading,198.6,18267.0
2026-03-28,E_GRGRW-1,Evolve Energy Supply Limited,659.3,46154.0
2026-03-28,E_MOYEW-1,Eneco Energy Trade,435.9,40540.0
2026-03-28,E_TULWW-1,Eneco Energy Trade,162.2,14434.0
2026-03-28,E_TULWW-2,Eneco Energy Trade,10.8,964.0
2026-03-28,T_AKGLW-3,AIK2A Sustainable Energy Ltd,1192.5,81088.0
2026-03-28,T_BDCHW-1,RWE Generation UK plc,17.6,1831.0
2026-03-28,T_BEINW-1,Beinneun Wind Farm Ltd,652.0,63896.0
2026-03-28,T_BENBW-1,Benbrack Wind Farm Limited,392.7,3142.0
2026-03-28,T_BHLAW-1,SSE Generation Ltd,1081.5,90012.0
2026-03-28,T_BROCW-1,Smartestenergy Limited,143.4,5593.0
2026-03-28,T_CGTHW-1,Corriegarth Wind Energy LTD,565.9,45671.0
2026-03-28,T_CRDEW-1,EDF Energy Customers Limited,69.0,3727.0
2026-03-28,T_CRDEW-2,EDF Energy Customers Limited,58.0,3135.0
2026-03-28,T_CREAW-1,Creag Riabhach Wind Farm Ltd,1567.2,78360.0
2026-03-28,T_CRYRW-3,Eneco Energy Trade,186.5,14308.0
2026-03-28,T_CUMHW-1,Uniper UK Limited,541.8,12527.0
2026-03-28,T_DOREW-1,Dorenell Windfarm Limited,1437.1,80386.0
2026-03-28,T_DOREW-2,Dorenell Windfarm Limited,982.7,64612.0
2026-03-28,T_DOUGW-1,Erova Energy Limited,432.8,12985.0
2026-03-28,T_DUNGW-1,Dunmaglass Wind Farm Limited,1055.1,94681.0
2026-03-28,T_EDINW-1,Vattenfall Wind Power Ltd,105.5,11601.0
2026-03-28,T_FALGW-1,Fallago Rig Wind Farm Limited,1566.0,131389.0
2026-03-28,T_FARR-1,Smartestenergy Limited,248.8,22768.0
2026-03-28,T_FARR-2,Smartestenergy Limited,207.1,18946.0
2026-03-28,T_GLNKW-1,EDF Energy Customers Limited,931.5,37632.0
2026-03-28,T_GORDW-1,SSE Generation Ltd,1201.4,102259.0
2026-03-28,T_GORDW-2,SSE Generation Ltd,594.1,4290.0
2026-03-28,T_GRGBW-3,Greater Gabbard Offshore Winds,6.2,1025.0
2026-03-28,T_GRIFW-1,Griffin Wind Farm Ltd,55.9,5156.0
2026-03-28,T_HALSW-1,SP Renewables (UK) Limited,473.9,3924.0
2026-03-28,T_KENNW-1,Kennoxhead Wind Farm Limited,109.6,3831.0
2026-03-28,T_KYPEW-1,Kype Extension Wind Farm Ltd,620.7,18001.0
2026-03-28,T_LARYW-3,London Array Limited,0.3,57.0
2026-03-28,T_LIMKW-1,Limekiln Extension Ltd,2174.0,86959.0
2026-03-28,T_MOWEO-1,Moray Offshore Wind East Ltd,4641.7,194474.0
2026-03-28,T_MOWEO-2,Moray Offshore Wind East Ltd,4356.4,195365.0
2026-03-28,T_MOWWO-1,Moray Offshore Wind West Ltd,3722.1,92575.0
2026-03-28,T_MOWWO-2,Moray Offshore Wind West Ltd,4044.8,100239.0
2026-03-28,T_MOWWO-3,Moray Offshore Wind West Ltd,2696.5,66559.0
2026-03-28,T_MOWWO-4,Moray Offshore Wind West Ltd,4516.7,165536.0
2026-03-28,T_NOKYW-1,North Kyle Wind farm Ltd,1192.0,32780.0
2026-03-28,T_NOKYW-2,North Kyle Wind farm Ltd,1183.6,32548.0
2026-03-28,T_SAKNW-1,Sandy Knowe Wind Farm Ltd,234.0,9359.0
2026-03-28,T_SGRWO-1,Seagreen Wind Energy Limited,5734.0,5046.0
2026-03-28,T_SGRWO-2,Seagreen Wind Energy Limited,1343.8,1183.0
2026-03-28,T_SGRWO-3,Seagreen Wind Energy Limited,3171.8,2791.0
2026-03-28,T_SGRWO-4,Seagreen Wind Energy Limited,2773.8,2441.0
2026-03-28,T_SGRWO-5,Seagreen Wind Energy Limited,1509.0,1328.0
2026-03-28,T_SGRWO-6,Seagreen Wind Energy Limited,7492.9,6594.0
2026-03-28,T_SOKYW-1,South Kyle Wind Farm Limited,970.9,38835.0
2026-03-28,T_STLGW-1,Stronelairg Windfarm Limited,725.5,65298.0
2026-03-28,T_STLGW-2,Stronelairg Windfarm Limited,694.9,62546.0
2026-03-28,T_STLGW-3,Stronelairg Windfarm Limited,739.4,66556.0
2026-03-28,T_STRNW-1,Strathy Wind Farm Limited,1056.1,89416.0
2026-03-28,T_TWSHW-1,Twentyshilling Limited,413.4,11903.0
2026-03-28,T_VKNGW-1,Viking Energy Wind Farm LLP,1835.3,19546.0
2026-03-28,T_VKNGW-2,Viking Energy Wind Farm LLP,2012.7,21435.0
2026-03-28,T_VKNGW-3,Viking Energy Wind Farm LLP,1893.9,20170.0
2026-03-28,T_VKNGW-4,Viking Energy Wind Farm LLP,1773.8,18891.0
2026-03-28,T_WDRGW-1,Windy Rig Wind Farm Limited,514.0,15087.0
2026-03-29,2__PENEC001,Eneco Energy Trade,630.2,55458.0
2026-03-29,2__PENEC002,Eneco Energy Trade,743.7,66862.0
2026-03-29,2__PSTAT001,Statkraft Markets Gmbh,728.7,61722.0
2026-03-29,C__PSTAT011,Statkraft Markets Gmbh,797.8,54249.0
2026-03-29,E_BABAW-1,Statkraft Markets Gmbh,675.8,55417.0
2026-03-29,E_BETHW-1,SP Renewables (UK) Limited,355.6,30737.0
2026-03-29,E_BLARW-1,Erova Energy Limited,116.2,5572.0
2026-03-29,E_BTUIW-2,SP Renewables (UK) Limited,120.6,10422.0
2026-03-29,E_BTUIW-3,SP Renewables (UK) Limited,455.9,3419.0
2026-03-29,E_CLDRW-1,Vattenfall Energy Trading,278.6,25630.0
2026-03-29,E_GRGRW-1,Evolve Energy Supply Limited,607.7,42536.0
2026-03-29,E_HRHLW-1,SP Renewables (UK) Limited,107.0,8327.0
2026-03-29,E_MOYEW-1,Eneco Energy Trade,445.0,41386.0
2026-03-29,E_TULWW-1,Eneco Energy Trade,193.7,17241.0
2026-03-29,T_AKGLW-2,Aikengall 2 CWCL,1022.3,88939.0
2026-03-29,T_AKGLW-3,AIK2A Sustainable Energy Ltd,1424.7,96877.0
2026-03-29,T_ARCHW-1,SP Renewables (UK) Limited,192.7,16641.0
2026-03-29,T_BEINW-1,Beinneun Wind Farm Ltd,643.5,63064.0
2026-03-29,T_BENBW-1,Benbrack Wind Farm Limited,815.7,6525.0
2026-03-29,T_BHLAW-1,SSE Generation Ltd,1768.4,147183.0
2026-03-29,T_BLLA-1,SP Renewables (UK) Limited,215.4,18715.0
2026-03-29,T_BLLA-2,SP Renewables (UK) Limited,111.9,8706.0
2026-03-29,T_BROCW-1,Smartestenergy Limited,241.4,9414.0
2026-03-29,T_CGTHW-1,Corriegarth Wind Energy LTD,876.3,70715.0
2026-03-29,T_CRDEW-1,EDF Energy Customers Limited,75.9,4099.0
2026-03-29,T_CRDEW-2,EDF Energy Customers Limited,145.9,7880.0
2026-03-29,T_CREAW-1,Creag Riabhach Wind Farm Ltd,1425.5,71273.0
2026-03-29,T_CRGHW-1,Statkraft Markets Gmbh,133.9,10308.0
2026-03-29,T_CRYRW-2,Eneco Energy Trade,203.9,17251.0
2026-03-29,T_CRYRW-3,Eneco Energy Trade,224.4,17213.0
2026-03-29,T_DNLWW-1,SP Renewables (UK) Limited,64.1,5539.0
2026-03-29,T_DOREW-1,Dorenell Windfarm Limited,1039.5,54177.0
2026-03-29,T_DOREW-2,Dorenell Windfarm Limited,835.4,44260.0
2026-03-29,T_DOUGW-1,Erova Energy Limited,273.2,8195.0
2026-03-29,T_DRSLW-1,SP Renewables (UK) Limited,319.8,24883.0
2026-03-29,T_DUNGW-1,Dunmaglass Wind Farm Limited,942.7,84596.0
2026-03-29,T_EDINW-1,Vattenfall Wind Power Ltd,154.2,16965.0
2026-03-29,T_EWHLW-1,SP Renewables (UK) Limited,143.1,11131.0
2026-03-29,T_FALGW-1,Fallago Rig Wind Farm Limited,2051.2,172096.0
2026-03-29,T_FARR-1,Smartestenergy Limited,334.5,30603.0
2026-03-29,T_FARR-2,Smartestenergy Limited,366.4,33524.0
2026-03-29,T_GLNKW-1,EDF Energy Customers Limited,892.5,36058.0
2026-03-29,T_GNAPW-1,SP Renewables (UK) Limited,39.9,3102.0
2026-03-29,T_GORDW-1,SSE Generation Ltd,1203.7,102460.0
2026-03-29,T_GORDW-2,SSE Generation Ltd,719.5,5195.0
2026-03-29,T_GRGBW-1,Greater Gabbard Offshore Winds,1.4,238.0
2026-03-29,T_GRGBW-3,Greater Gabbard Offshore Winds,0.3,44.0
2026-03-29,T_HALSW-1,SP Renewables (UK) Limited,595.5,4931.0
2026-03-29,T_HRSTW-1,SP Renewables (UK) Limited,228.7,19844.0
2026-03-29,T_KENNW-1,Kennoxhead Wind Farm Limited,272.4,11820.0
2026-03-29,T_KLGLW-1,SP Renewables (UK) Limited,1176.9,91300.0
2026-03-29,T_KPMRW-1,OnPath Energy Limited,292.9,26566.0
2026-03-29,T_KYPEW-1,Kype Extension Wind Farm Ltd,390.5,11324.0
2026-03-29,T_LIMKW-1,Limekiln Extension Ltd,2115.1,84604.0
2026-03-29,T_MIDMW-1,OnPath Energy Limited,164.7,15028.0
2026-03-29,T_MKHLW-1,SP Renewables (UK) Limited,87.2,7537.0
2026-03-29,T_MOWEO-1,Moray Offshore Wind East Ltd,3435.2,205060.0
2026-03-29,T_MOWEO-2,Moray Offshore Wind East Ltd,3921.2,220288.0
2026-03-29,T_MOWWO-1,Moray Offshore Wind West Ltd,3898.2,105474.0
2026-03-29,T_MOWWO-2,Moray Offshore Wind West Ltd,3889.7,103946.0
2026-03-29,T_MOWWO-3,Moray Offshore Wind West Ltd,2640.5,70246.0
2026-03-29,T_MOWWO-4,Moray Offshore Wind West Ltd,4708.9,172581.0
2026-03-29,T_MYGPW-1,Minnygap Energy Limited,116.4,8845.0
2026-03-29,T_NOKYW-1,North Kyle Wind farm Ltd,920.0,25300.0
2026-03-29,T_NOKYW-2,North Kyle Wind farm Ltd,849.9,23371.0
2026-03-29,T_SAKNW-1,Sandy Knowe Wind Farm Ltd,561.3,22451.0
2026-03-29,T_SGRWO-1,Seagreen Wind Energy Limited,5911.6,5202.0
2026-03-29,T_SGRWO-2,Seagreen Wind Energy Limited,1389.8,1223.0
2026-03-29,T_SGRWO-3,Seagreen Wind Energy Limited,3105.5,2733.0
2026-03-29,T_SGRWO-4,Seagreen Wind Energy Limited,2837.9,2497.0
2026-03-29,T_SGRWO-5,Seagreen Wind Energy Limited,1570.7,1382.0
2026-03-29,T_SGRWO-6,Seagreen Wind Energy Limited,7522.2,6620.0
2026-03-29,T_SOKYW-1,South Kyle Wind Farm Limited,1059.0,42362.0
2026-03-29,T_STLGW-1,Stronelairg Windfarm Limited,867.7,78098.0
2026-03-29,T_STLGW-2,Stronelairg Windfarm Limited,801.2,72112.0
2026-03-29,T_STLGW-3,Stronelairg Windfarm Limited,679.6,61172.0
2026-03-29,T_STRNW-1,Strathy Wind Farm Limited,1134.0,96012.0
2026-03-29,T_TWSHW-1,Twentyshilling Limited,327.7,9433.0
2026-03-29,T_VKNGW-1,Viking Energy Wind Farm LLP,2169.3,23103.0
2026-03-29,T_VKNGW-2,Viking Energy Wind Farm LLP,2190.5,23329.0
2026-03-29,T_VKNGW-3,Viking Energy Wind Farm LLP,2058.1,21918.0
2026-03-29,T_VKNGW-4,Viking Energy Wind Farm LLP,2101.4,22379.0
2026-03-29,T_WDRGW-1,Windy Rig Wind Farm Limited,404.6,11875.0
2026-03-29,T_WISTW-2,BROCKLOCH RIG WINDFARM LTD,32.8,2643.0
2026-03-30,2__PENEC001,Eneco Energy Trade,509.0,44795.0
2026-03-30,2__PSTAT001,Statkraft Markets Gmbh,552.3,46779.0
2026-03-30,C__PSTAT011,Statkraft Markets Gmbh,821.1,55834.0
2026-03-30,E_BABAW-1,Statkraft Markets Gmbh,815.3,66852.0
2026-03-30,E_BETHW-1,SP Renewables (UK) Limited,386.9,33443.0
2026-03-30,E_BLARW-1,Erova Energy Limited,315.1,21647.0
2026-03-30,E_BNWKW-1,Eneco Energy Trade,124.3,11065.0
2026-03-30,E_BTUIW-2,SP Renewables (UK) Limited,63.5,5490.0
2026-03-30,E_BTUIW-3,SP Renewables (UK) Limited,573.5,4301.0
2026-03-30,E_CLDRW-1,Vattenfall Energy Trading,1.8,166.0
2026-03-30,E_GRGRW-1,Evolve Energy Supply Limited,371.0,25970.0
2026-03-30,E_MOYEW-1,Eneco Energy Trade,22.4,2083.0
2026-03-30,E_TULWW-1,Eneco Energy Trade,66.8,5948.0
2026-03-30,T_AKGLW-3,AIK2A Sustainable Energy Ltd,1006.2,68425.0
2026-03-30,T_BEINW-1,Beinneun Wind Farm Ltd,4.8,470.0
2026-03-30,T_BHLAW-1,SSE Generation Ltd,1571.1,130763.0
2026-03-30,T_CGTHW-1,Corriegarth Wind Energy LTD,636.8,51394.0
2026-03-30,T_CREAW-1,Creag Riabhach Wind Farm Ltd,1384.7,69237.0
2026-03-30,T_CRGHW-1,Statkraft Markets Gmbh,363.8,28011.0
2026-03-30,T_CRYRW-3,Eneco Energy Trade,62.4,4784.0
2026-03-30,T_CUMHW-1,Uniper UK Limited,28.9,753.0
2026-03-30,T_DOREW-1,Dorenell Windfarm Limited,450.7,31905.0
2026-03-30,T_DOREW-2,Dorenell Windfarm Limited,309.2,23038.0
2026-03-30,T_DUNGW-1,Dunmaglass Wind Farm Limited,1004.5,90142.0
2026-03-30,T_EDINW-1,Vattenfall Wind Power Ltd,25.4,2799.0
2026-03-30,T_FALGW-1,Fallago Rig Wind Farm Limited,790.6,66333.0
2026-03-30,T_GLNKW-1,EDF Energy Customers Limited,834.3,33704.0
2026-03-30,T_GORDW-1,SSE Generation Ltd,999.2,85050.0
2026-03-30,T_GORDW-2,SSE Generation Ltd,729.7,5269.0
2026-03-30,T_HALSW-1,SP Renewables (UK) Limited,547.5,4533.0
2026-03-30,T_KYPEW-1,Kype Extension Wind Farm Ltd,150.6,4367.0
2026-03-30,T_LIMKW-1,Limekiln Extension Ltd,2105.7,84230.0
2026-03-30,T_MOWEO-1,Moray Offshore Wind East Ltd,5744.2,326401.0
2026-03-30,T_MOWEO-2,Moray Offshore Wind East Ltd,4025.5,186952.0
2026-03-30,T_MOWWO-1,Moray Offshore Wind West Ltd,3602.9,91432.0
2026-03-30,T_MOWWO-2,Moray Offshore Wind West Ltd,3532.8,89083.0
2026-03-30,T_MOWWO-3,Moray Offshore Wind West Ltd,2573.6,64712.0
2026-03-30,T_MOWWO-4,Moray Offshore Wind West Ltd,4540.5,166407.0
2026-03-30,T_NOKYW-1,North Kyle Wind farm Ltd,292.2,8037.0
2026-03-30,T_NOKYW-2,North Kyle Wind farm Ltd,313.7,8626.0
2026-03-30,T_SGRWO-1,Seagreen Wind Energy Limited,4505.2,3965.0
2026-03-30,T_SGRWO-2,Seagreen Wind Energy Limited,1216.3,1070.0
2026-03-30,T_SGRWO-3,Seagreen Wind Energy Limited,2641.0,2324.0
2026-03-30,T_SGRWO-4,Seagreen Wind Energy Limited,2556.3,2250.0
2026-03-30,T_SGRWO-5,Seagreen Wind Energy Limited,1371.4,1207.0
2026-03-30,T_SGRWO-6,Seagreen Wind Energy Limited,6754.7,5944.0
2026-03-30,T_SOKYW-1,South Kyle Wind Farm Limited,205.8,8234.0
2026-03-30,T_STLGW-1,Stronelairg Windfarm Limited,460.0,41409.0
2026-03-30,T_STLGW-2,Stronelairg Windfarm Limited,769.1,69225.0
2026-03-30,T_STLGW-3,Stronelairg Windfarm Limited,491.3,44226.0
2026-03-30,T_STRNW-1,Strathy Wind Farm Limited,915.8,77544.0
2026-03-30,T_VKNGW-1,Viking Energy Wind Farm LLP,2433.0,25912.0
2026-03-30,T_VKNGW-2,Viking Energy Wind Farm LLP,2424.3,25819.0
2026-03-30,T_VKNGW-3,Viking Energy Wind Farm LLP,2391.7,25471.0
2026-03-30,T_VKNGW-4,Viking Energy Wind Farm LLP,2416.2,25732.0
2026-03-31,2__PSTAT001,Statkraft Markets Gmbh,16.4,1389.0
2026-03-31,C__PSTAT011,Statkraft Markets Gmbh,71.6,4871.0
2026-03-31,E_BABAW-1,Statkraft Markets Gmbh,15.3,1253.0
2026-03-31,E_BLARW-1,Erova Energy Limited,26.1,725.0
2026-03-31,E_BTUIW-3,SP Renewables (UK) Limited,51.0,382.0
2026-03-31,E_GRGRW-1,Evolve Energy Supply Limited,19.4,1357.0
2026-03-31,T_BDCHW-1,RWE Generation UK plc,22.4,1554.0
2026-03-31,T_BHLAW-1,SSE Generation Ltd,61.0,5073.0
2026-03-31,T_CGTHW-1,Corriegarth Wind Energy LTD,30.2,2437.0
2026-03-31,T_CREAW-1,Creag Riabhach Wind Farm Ltd,136.0,6798.0
2026-03-31,T_DOREW-1,Dorenell Windfarm Limited,996.1,11203.0
2026-03-31,T_DOREW-2,Dorenell Windfarm Limited,833.0,9542.0
2026-03-31,T_EDINW-1,Vattenfall Wind Power Ltd,7.4,819.0
2026-03-31,T_GLNKW-1,EDF Energy Customers Limited,99.7,4026.0
2026-03-31,T_GORDW-2,SSE Generation Ltd,262.4,1895.0
2026-03-31,T_HALSW-1,SP Renewables (UK) Limited,189.7,1570.0
2026-03-31,T_LIMKW-1,Limekiln Extension Ltd,125.4,5016.0
2026-03-31,T_MOWEO-1,Moray Offshore Wind East Ltd,4251.5,19227.0
2026-03-31,T_MOWEO-2,Moray Offshore Wind East Ltd,3686.2,17201.0
2026-03-31,T_MOWWO-1,Moray Offshore Wind West Ltd,1127.9,16460.0
2026-03-31,T_MOWWO-2,Moray Offshore Wind West Ltd,1552.7,24060.0
2026-03-31,T_MOWWO-3,Moray Offshore Wind West Ltd,882.5,14189.0
2026-03-31,T_MOWWO-4,Moray Offshore Wind West Ltd,1006.4,36884.0
2026-03-31,T_SGRWO-1,Seagreen Wind Energy Limited,2365.6,2366.0
2026-03-31,T_SGRWO-2,Seagreen Wind Energy Limited,597.3,597.0
2026-03-31,T_SGRWO-3,Seagreen Wind Energy Limited,1451.4,1451.0
2026-03-31,T_SGRWO-4,Seagreen Wind Energy Limited,1170.8,1171.0
2026-03-31,T_SGRWO-5,Seagreen Wind Energy Limited,430.0,430.0
2026-03-31,T_SGRWO-6,Seagreen Wind Energy Limited,2373.6,2374.0
2026-03-31,T_STRNW-1,Strathy Wind Farm Limited,26.8,2271.0
2026-03-31,T_VKNGW-1,Viking Energy Wind Farm LLP,1575.6,17223.0
2026-03-31,T_VKNGW-2,Viking Energy Wind Farm LLP,1587.1,17351.0
2026-03-31,T_VKNGW-3,Viking Energy Wind Farm LLP,1492.1,16317.0
2026-03-31,T_VKNGW-4,Viking Energy Wind Farm LLP,1377.6,15111.0
2026-04-01,E_BLARW-1,Erova Energy Limited,129.9,3601.0
2026-04-01,E_BTUIW-3,SP Renewables (UK) Limited,205.8,2256.0
2026-04-01,E_GRGRW-1,Evolve Energy Supply Limited,18.0,1262.0
2026-04-01,T_AKGLW-3,AIK2A Sustainable Energy Ltd,105.4,7165.0
2026-04-01,T_BEATO-4,Beatrice Offshore Windfarm Ltd,25.3,1984.0
2026-04-01,T_CREAW-1,Creag Riabhach Wind Farm Ltd,325.9,16293.0
2026-04-01,T_CUMHW-1,Uniper UK Limited,83.7,1270.0
2026-04-01,T_DOREW-1,Dorenell Windfarm Limited,1017.2,16207.0
2026-04-01,T_DOREW-2,Dorenell Windfarm Limited,693.6,6749.0
2026-04-01,T_DOUGW-1,Erova Energy Limited,22.1,664.0
2026-04-01,T_DRSLW-1,SP Renewables (UK) Limited,34.3,2749.0
2026-04-01,T_EDINW-1,Vattenfall Wind Power Ltd,55.4,6094.0
2026-04-01,T_FALGW-1,Fallago Rig Wind Farm Limited,69.7,5846.0
2026-04-01,T_GLNKW-1,EDF Energy Customers Limited,244.2,9865.0
2026-04-01,T_GORDW-1,SSE Generation Ltd,191.8,16160.0
2026-04-01,T_GORDW-2,SSE Generation Ltd,223.0,3439.0
2026-04-01,T_HALSW-1,SP Renewables (UK) Limited,314.4,3560.0
2026-04-01,T_KENNW-1,Kennoxhead Wind Farm Limited,187.7,5899.0
2026-04-01,T_KPMRW-1,OnPath Energy Limited,127.6,1570.0
2026-04-01,T_KYPEW-1,Kype Extension Wind Farm Ltd,152.9,4433.0
2026-04-01,T_LIMKW-1,Limekiln Extension Ltd,648.3,25932.0
2026-04-01,T_MOWEO-1,Moray Offshore Wind East Ltd,4862.0,41599.0
2026-04-01,T_MOWEO-2,Moray Offshore Wind East Ltd,3271.1,30259.0
2026-04-01,T_MOWWO-1,Moray Offshore Wind West Ltd,2636.8,45929.0
